2.400000	-4.656103	27.138139	9.778282	-0.833129	-20.999881	-13.129079	1.094125	-13.963537	0.343718	-3.760450	11.042181	5.795748	0.094773	-8.266322	-6.036854	1.199176	-6.730603	-0.730105	0.125374	-0.034491
2.500000	-5.018617	28.295437	10.476589	-0.823681	-21.935657	-13.793611	1.346761	-14.771153	0.178631	-3.457888	12.075398	7.683933	0.103756	-10.231604	-7.214773	3.592864	-9.181237	-2.587744	-0.062502	-0.146623
2.600000	-5.344276	29.465109	11.191420	-0.809719	-22.982840	-14.535869	1.708188	-15.645523	-0.123322	-3.054817	10.907962	6.237277	0.186361	-10.563341	-7.408756	2.940142	-7.622493	-3.005994	0.002880	-0.122907
2.700000	-5.632197	30.506331	11.738543	-0.785982	-24.064614	-15.259061	1.834287	-16.309535	-0.351064	-2.727957	10.495385	5.080938	0.280836	-11.162789	-7.154030	-0.651321	-6.339539	-1.352111	0.247519	0.000287
2.800000	-5.895755	31.664030	12.297778	-0.756538	-25.171741	-16.014605	1.596132	-17.075164	-0.372684	-2.568646	12.746049	6.512338	0.291220	-10.449835	-8.287897	-3.502349	-9.544284	0.968290	0.481816	0.172152
2.900000	-6.147839	32.953216	13.053567	-0.729643	-26.072537	-16.973191	1.323123	-18.151436	-0.175397	-2.470284	12.240524	8.080061	0.243860	-7.574551	-10.948450	-1.371259	-10.712281	2.677966	0.548710	0.279991
3.000000	-6.391014	34.056651	13.743045	-0.708881	-26.750338	-18.138449	1.307908	-19.031830	0.086635	-2.419660	10.176046	5.080393	0.159684	-6.334970	-11.760007	0.742282	-6.954631	2.261107	0.467836	0.129954
3.100000	-6.640584	35.088672	14.063858	-0.700002	-27.371679	-19.232691	1.415652	-19.666214	0.252114	-2.620953	10.820251	1.746987	0.013004	-6.048864	-9.929884	1.154707	-6.383301	1.082805	0.336468	-0.128166
3.200000	-6.922590	36.223337	14.194855	-0.705620	-27.933983	-20.125026	1.481809	-20.357004	0.328465	-3.038683	11.584943	1.356788	-0.117148	-5.112689	-8.029589	-0.096529	-7.234730	0.628156	0.227557	-0.245807
3.300000	-7.249308	37.353310	14.413015	-0.721750	-28.413004	-20.870544	1.388917	-21.062443	0.416233	-3.492258	11.016258	3.281018	-0.198049	-4.715814	-7.071387	-1.446833	-6.914563	1.296985	0.117630	-0.115034
3.400000	-7.620435	38.486459	14.869465	-0.743786	-28.928044	-21.573894	1.305265	-21.825754	0.614034	-3.930536	12.070175	5.666495	-0.234772	-5.734607	-7.097025	0.329118	-8.914893	2.740988	-0.067795	0.153506
3.500000	-8.035784	39.788161	15.437399	-0.767046	-29.545321	-22.283034	1.483075	-22.850219	0.953804	-4.374906	13.458210	4.943350	-0.223089	-6.331234	-6.927141	2.841813	-10.692684	3.794360	-0.239979	0.363399
3.600000	-8.492904	41.025622	15.776676	-0.787363	-30.147380	-22.926625	1.761424	-23.744286	1.307899	-4.743882	10.924173	1.928604	-0.179397	-5.695959	-5.860062	2.337656	-6.792838	3.097559	-0.212804	0.325194
3.700000	-8.979117	42.024464	15.884390	-0.802138	-30.720826	-23.458561	1.914119	-24.290401	1.566218	-4.954243	9.644660	0.556792	-0.112095	-6.023747	-4.865842	0.586305	-4.847971	2.094524	-0.063401	0.230168
3.800000	-9.479346	43.064409	15.941903	-0.809231	-31.384859	-23.921762	1.837932	-24.825987	1.733216	-5.033109	11.474891	0.813190	-0.029363	-7.257357	-4.510009	-2.345043	-6.120541	1.295338	0.133949	0.169446
3.900000	-9.983193	44.293144	16.084787	-0.808487	-32.136267	-24.378816	1.474563	-25.484183	1.844038	-5.033095	12.552286	2.198683	0.040028	-7.535385	-4.696080	-4.073295	-6.618165	1.054049	0.234492	0.153709
